cmte_id,cand_id,cand_nm,recipient_nm,disb_amt,disb_dt,recipient_city,recipient_st,recipient_zip,disb_desc,memo_cd,memo_text,form_tp,file_num,tran_id,election_tp
C00580480,"P60006046","Walker, Scott","US AIRWAYS",336.1,17-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.6059","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",336.1,17-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.6060","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",271.1,17-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.6061","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",271.1,17-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.6062","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",18,17-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.6063","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",29,17-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.6064","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",49,17-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.6065","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",22,11-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6099","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",22,11-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6100","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",22,11-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6101","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",311.6,11-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6102","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",311.6,11-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6103","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",311.6,11-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6104","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",590,11-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6105","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",338.1,12-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6106","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",338.1,12-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6107","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",338.1,12-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6108","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",338.1,12-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6109","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",338.1,12-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6110","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",394.1,12-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6111","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",29,13-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6112","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",29,13-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6113","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",29,13-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6114","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",29,13-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6115","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",444.1,13-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6116","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",444.1,13-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6117","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",444.1,13-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6118","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",444.1,13-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6119","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",444.1,13-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6120","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",444.1,13-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6121","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",18,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6122","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",22,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6123","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",273.1,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6124","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",37,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6125","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",18,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6126","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",22,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6127","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",263.6,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6128","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",223.1,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6129","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",18,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6130","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",223.1,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6131","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",37,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6132","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",18,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6133","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",263.6,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6134","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",223.1,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6135","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",18,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6136","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",223.1,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6137","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",238.1,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6138","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",18,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6139","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",22,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6140","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",223.1,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6141","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",37,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6142","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",18,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6143","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",22,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6144","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",263.6,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6145","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",223.1,19-AUG-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.6146","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",231.1,26-AUG-15,"PHOENIX","AZ","85034","GALLATIN 09/09 REIMBURSEMENT: TRAVEL: AI","X","","SB23","1057127","SB23.6155","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",255.1,29-AUG-15,"PHOENIX","AZ","85034","WILEY 09/24 REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057127","SB23.6158","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",545.1,05-SEP-15,"PHOENIX","AZ","85034","GALLATIN 09/24 REIMBURSEMENT: TRAVEL: AI","X","","SB23","1057127","SB23.6156","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",86.1,23-SEP-15,"PHOENIX","AZ","85034","WILEY 09/24 REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057127","SB23.6159","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",29,17-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.6066","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",49,17-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.6067","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",29,17-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.6068","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",29,17-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.6069","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",49,17-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.6070","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",173.1,20-JUL-15,"PHOENIX","AZ","85034","GALLATIN 09/09 REIMBURSEMENT: TRAVEL: AI","X","","SB23","1057127","SB23.6152","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",49,23-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6071","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",49,23-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6072","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",49,23-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6073","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",49,23-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6074","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",200,23-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6075","P2016",
C00580480,"P60006046","Walker, Scott","US AIRWAYS",777.6,23-JUL-15,"PHOENIX","AZ","85034","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.6076","P2016",
C00580480,"P60006046","Walker, Scott","ACE PARKING",560,03-SEP-15,"SAN DIEGO","CA","92101","EVENT SERVICES","","","SB23","1057127","SB23.4132","P2016",
C00580480,"P60006046","Walker, Scott","CHEVRON",6.15,08-AUG-15,"SAN RAMON","CA","94538","GRIFFITH REIMBURSEMENT: TRAVEL: FUEL","X","","SB23","1057130","SB23.139456","P2016",
C00580480,"P60006046","Walker, Scott","ADOBE",15.81,14-SEP-15,"SAN JOSE","CA","95110","CREDIT CARD PAYMENT: SOFTWARE SERVICES","X","","SB23","1057130","SB23.139319","P2016",
C00580480,"P60006046","Walker, Scott","ADOBE",15.81,14-OCT-15,"SAN JOSE","CA","95110","CREDIT CARD PAYMENT: SOFTWARE SERVICES","X","","SB23","1057130","SB23.139320","P2016",
C00580480,"P60006046","Walker, Scott","ZOHO CORPORATION",10,31-AUG-15,"PLEASANTON","CA","94588","CREDIT CARD PAYMENT: SOFTWARE SERVICES","X","","SB23","1057130","SB23.139923","G2016",
C00580480,"P60006046","Walker, Scott","VIZR INC.",14575,01-OCT-15,"SAN FRANCISCO","CA","94124","TECHNICAL SERVICES","","","SB23","1057130","SB23.140086","P2016",
C00580480,"P60006046","Walker, Scott","VIZR INC.",2500,30-DEC-15,"SAN FRANCISCO","CA","94124","TECHNICAL SERVICES","","","SB23","1057130","SB23.140085","P2016",
C00580480,"P60006046","Walker, Scott","BOX.NET BUSINESS SERVICES",26.13,26-AUG-15,"REDWOOD CITY","CA","94063","CREDIT CARD PAYMENT: SOFTWARE SERVICES","X","","SB23","1057130","SB23.139445","P2016",
C00580480,"P60006046","Walker, Scott","BOX.NET BUSINESS SERVICES",1500,21-SEP-15,"REDWOOD CITY","CA","94063","CREDIT CARD PAYMENT: SOFTWARE SERVICES","X","","SB23","1057130","SB23.139446","P2016",
C00580480,"P60006046","Walker, Scott","REAGAN COUNTRY CAFE",239.94,12-SEP-15,"SIMI VALLEY","CA","93065","CREDIT CARD PAYMENT: MEETING EXPENSE: ME","X","","SB23","1057130","SB23.139736","P2016",
C00580480,"P60006046","Walker, Scott","SANDS, CARLA",3382.66,16-OCT-15,"LOS ANGELES","CA","90049","REIMBURSEMENT FOR EVENT CATERING","","","SB23","1057130","SB23.143121","P2016",
C00580480,"P60006046","Walker, Scott","SNAPCHAT INC.",7000,16-OCT-15,"VENICE","CA","90291","ONLINE ADVERTISING","","","SB23","1057130","SB23.140043","P2016",
C00580480,"P60006046","Walker, Scott","HOTELTONIGHT",194,12-SEP-15,"SAN FRANCISCO","CA","94103","CREDIT CARD PAYMENT: TRAVEL: LODGING","X","","SB23","1057130","SB23.139669","P2016",
C00580480,"P60006046","Walker, Scott","HOTELTONIGHT",194,12-SEP-15,"SAN FRANCISCO","CA","94103","CREDIT CARD PAYMENT: TRAVEL: LODGING","X","","SB23","1057130","SB23.139670","P2016",
C00580480,"P60006046","Walker, Scott","IN-N-OUT BURGER",6.93,15-SEP-15,"MOORPARK","CA","93021","HALL REIMBURSEMENT: TRAVEL: FOOD","X","","SB23","1057130","SB23.139681","P2016",
C00580480,"P60006046","Walker, Scott","GOOGLE INC.",16519.91,13-MAY-16,"MOUNTAIN VIEW","CA","94043","ONLINE ADVERTISING","","","SB23","1079095","SB23.144114","P2016",
C00580480,"P60006046","Walker, Scott","FASTLY INC.",15000,10-AUG-16,"SAN FRANCISCO","CA","94107","DIGITAL CONSULTING","","","SB23","1100469","SB23.148824","P2016",
C00580480,"P60006046","Walker, Scott","GOOGLE INC.",681.38,01-AUG-15,"MOUNTAIN VIEW","CA","94043","BOLDING 09/24 REIMBURSEMENT: TECHNICAL S","X","","SB23","1057127","SB23.4932","P2016",
C00580480,"P60006046","Walker, Scott","GOOGLE INC.",8990.77,19-AUG-15,"MOUNTAIN VIEW","CA","94043","ONLINE ADVERTISING","","","SB23","1057127","SB23.4934","P2016",
C00580480,"P60006046","Walker, Scott","GOOGLE INC.",730.27,02-SEP-15,"MOUNTAIN VIEW","CA","94043","BOLDING 09/24 REIMBURSEMENT: TECHNICAL S","X","","SB23","1057127","SB23.4933","P2016",
C00580480,"P60006046","Walker, Scott","SALLY'S RESTAURANT",262.21,23-JUL-15,"SAN DIEGO","CA","92101","HIGGINS 08/07 REIMBURSEMENT: TRAVEL: OTH","X","","SB23","1057127","SB23.5564","P2016",
C00580480,"P60006046","Walker, Scott","STREETER PRINTING",1715.7,01-OCT-15,"SAN DIEGO","CA","92126","PRINTING AND DESIGN SERVICES","","","SB23","1057130","SB23.129794","",
C00580480,"P60006046","Walker, Scott","STREETER PRINTING",1997.42,30-DEC-15,"SAN DIEGO","CA","92126","PRINTING AND DESIGN SERVICES","","","SB23","1057130","SB23.140045","P2016",
C00580480,"P60006046","Walker, Scott","STUBHUB, INC.",287.64,10-SEP-15,"SAN FRANCISCO","CA","94105","CREDIT CARD PAYMENT: EVENT REGISTRATION ","X","","SB23","1057130","SB23.139782","P2016",
C00580480,"P60006046","Walker, Scott","STUBHUB, INC.",332.1,10-SEP-15,"SAN FRANCISCO","CA","94105","CREDIT CARD PAYMENT: EVENT REGISTRATION ","X","","SB23","1057130","SB23.139783","P2016",
C00580480,"P60006046","Walker, Scott","APPLE",948.45,05-AUG-15,"CUPERTINO","CA","95014","DINERS CLUB MASTERCARD 08/19 PMT: COMPUT","X","","SB23","1057127","SB23.4287","P2016",
C00580480,"P60006046","Walker, Scott","OKTA",1920,24-SEP-15,"SAN FRANCISCO","CA","94107","TECHNICAL SERVICES","","","SB23","1057127","SB23.5388","P2016",
C00580480,"P60006046","Walker, Scott","OPTIMIZELY INC.",5000,07-AUG-15,"SAN FRANCISCO","CA","94105","SOFTWARE","","","SB23","1057127","SB23.5395","P2016",
C00580480,"P60006046","Walker, Scott","FASTLY INC.",5000,22-JUL-15,"SAN FRANCISCO","CA","94107","SOFTWARE","","","SB23","1057127","SB23.4859","P2016",
C00580480,"P60006046","Walker, Scott","FASTLY INC.",5000,19-AUG-15,"SAN FRANCISCO","CA","94107","SOFTWARE","","","SB23","1057127","SB23.4860","P2016",
C00580480,"P60006046","Walker, Scott","TWITTER INC.",6678.69,01-OCT-15,"SAN FRANCISCO","CA","94103","ONLINE ADVERTISING","","","SB23","1057130","SB23.140074","P2016",
C00580480,"P60006046","Walker, Scott","TWITTER INC.",1286.64,12-NOV-15,"SAN FRANCISCO","CA","94103","ONLINE ADVERTISING","","","SB23","1057130","SB23.140073","P2016",
C00580480,"P60006046","Walker, Scott","UBER",6.06,22-JUN-15,"SAN FRANCISCO","CA","94105","KUKOWSKI REIMBURSEMENT: TRAVEL: GROUND T","X","","SB23","1057130","SB23.139795","P2016",
C00580480,"P60006046","Walker, Scott","UBER",15,22-JUN-15,"SAN FRANCISCO","CA","94105","KUKOWSKI REIMBURSEMENT: TRAVEL: GROUND T","X","","SB23","1057130","SB23.139809","P2016",
C00580480,"P60006046","Walker, Scott","UBER",21,23-JUN-15,"SAN FRANCISCO","CA","94105","KUKOWSKI REIMBURSEMENT: TRAVEL: GROUND T","X","","SB23","1057130","SB23.139810","P2016",
C00580480,"P60006046","Walker, Scott","UBER",7.35,05-JUL-15,"SAN FRANCISCO","CA","94105","KUKOWSKI REIMBURSEMENT: TRAVEL: GROUND T","X","","SB23","1057130","SB23.139796","P2016",
C00580480,"P60006046","Walker, Scott","AVIS",469.29,18-SEP-15,"LOS ANGELES","CA","90045","GALLATIN REIMBURSEMENT: TRAVEL: CAR RENT","X","","SB23","1057130","SB23.139350","P2016",
C00580480,"P60006046","Walker, Scott","VIZR INC.",9583,18-MAR-16,"SAN FRANCISCO","CA","94124","TECHNICAL SERVICES","","","SB23","1066183","SB23.143319","P2016",
C00580480,"P60006046","Walker, Scott","OKTA",5760,17-MAR-16,"SAN FRANCISCO","CA","94107","DATA MANAGEMENT SERVICES","","","SB23","1066183","SB23.143768","P2016",
C00580480,"P60006046","Walker, Scott","DORSEE PRODUCTIONS INC.",11780,24-SEP-15,"RANCHO SANTA FE","CA","92067","FUNDRAISING CONSULTING","","","SB23","1057127","SB23.4819","P2016",
C00580480,"P60006046","Walker, Scott","DOUBLETREE",392.51,30-JUL-15,"BEVERLY HILLS","CA","90210","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4821","P2016",
C00580480,"P60006046","Walker, Scott","DOUBLETREE",392.51,30-JUL-15,"BEVERLY HILLS","CA","90210","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4822","P2016",
C00580480,"P60006046","Walker, Scott","FASTLY INC.",5000,25-JAN-16,"SAN FRANCISCO","CA","94107","SOFTWARE","","","SB23","1054762","SB23.140347","P2016",
C00580480,"P60006046","Walker, Scott","ISIDEWITH.COM LLC",5000,25-JAN-16,"HOLLYWOOD","CA","90069","DIGITAL CONSULTING","","","SB23","1054762","SB23.140355","P2016",
C00580480,"P60006046","Walker, Scott","ADOBE",15.81,14-NOV-15,"SAN JOSE","CA","95110","2/26 DINERS CLUB PMT: SOFTWARE SERVICES","X","","SB23","1056764","SB23.141605","P2016",
C00580480,"P60006046","Walker, Scott","ADOBE",15.81,14-DEC-15,"SAN JOSE","CA","95110","2/26 DINERS CLUB PMT: SOFTWARE SERVICES","X","","SB23","1056764","SB23.141601","P2016",
C00580480,"P60006046","Walker, Scott","UBERCONFERENCE",456.82,11-NOV-15,"SAN FRANCISCO","CA","94111","2/26 DINERS CLUB PMT: SOFTWARE SERVICES","X","","SB23","1056764","SB23.141604","P2016",
C00580480,"P60006046","Walker, Scott","UBERCONFERENCE",456.82,11-DEC-15,"SAN FRANCISCO","CA","94111","2/26 DINERS CLUB PMT: SOFTWARE SERVICES","X","","SB23","1056764","SB23.141600","P2016",
C00580480,"P60006046","Walker, Scott","VIZR INC.",7250,22-JUL-15,"SAN FRANCISCO","CA","94124","TECHNICAL SERVICES","","","SB23","1057127","SB23.6184","P2016",
C00580480,"P60006046","Walker, Scott","VIZR INC.",14575,07-AUG-15,"SAN FRANCISCO","CA","94124","TECHNICAL SERVICES","","","SB23","1057127","SB23.6185","P2016",
C00580480,"P60006046","Walker, Scott","WAGAR, MARK",300,16-AUG-15,"SAN DIEGO","CA","92108","WAGAR 9/9 RIEMBURSEMENT: PER DIEMS","X","","SB23","1057127","SB23.6890","P2016",
C00580480,"P60006046","Walker, Scott","BOX",79.84,11-AUG-15,"LOS ALTOS","CA","94022","DINERS CLUB MASTERCARD 09/03 PMT: SOFTWA","X","","SB23","1057127","SB23.4486","P2016",
C00580480,"P60006046","Walker, Scott","BOX",10.17,18-AUG-15,"LOS ALTOS","CA","94022","DINERS CLUB MASTERCARD 09/03 PMT: SOFTWA","X","","SB23","1057127","SB23.4487","P2016",
C00580480,"P60006046","Walker, Scott","BREITBART NEWS NETWORK LLC",12500,24-SEP-15,"BEVERLY HILLS","CA","90211","ONLINE ADVERTISING","","","SB23","1057127","SB23.4489","P2016",
C00580480,"P60006046","Walker, Scott","WAGAR, MARK",355.76,09-SEP-15,"SAN DIEGO","CA","92108","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.7030","P2016",
C00580480,"P60006046","Walker, Scott","THE PARK CENTRAL SAN FRANCISCO",963.27,09-JUL-15,"SAN FRANCISCO","CA","94103","OCZKOWSKI 08/07 REIMBURSEMENT: TRAVEL: L","X","","SB23","1057127","SB23.5854","P2016",
